"ID","Handle","Command","Title","Body HTML","Vendor","Type","Status","URL","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: mm-google-shopping.custom_product [boolean]","Metafield: custom.short_description [multi_line_text_field]","Metafield: shopify--discovery--product_search_boost.queries [list.single_line_text_field]","Metafield: shopify--discovery--product_recommendation.related_products [list.product_reference]","Metafield: shopify--discovery--product_recommendation.related_products_display [single_line_text_field]","Metafield: shopify--discovery--product_recommendation.complementary_products [list.product_reference]","Metafield: shopify.size [list.metaobject_reference]","Metafield: shopify.color-pattern [list.metaobject_reference]","Metafield: shopify.accessory-size [list.metaobject_reference]","Metafield: shopify.age-group [list.metaobject_reference]","Metafield: shopify.neckline [list.metaobject_reference]","Metafield: shopify.automation [list.metaobject_reference]","Metafield: shopify.fabric [list.metaobject_reference]","Metafield: shopify.sleeve-length-type [list.metaobject_reference]","Metafield: shopify.target-gender [list.metaobject_reference]","Metafield: shopify.top-length-type [list.metaobject_reference]","Metafield: custom.organization [metaobject_reference]","Metafield: custom.size_guide [page_reference]","Metafield: custom.fit_information_for_product [rich_text_field]","Metafield: custom.materials_and_care [rich_text_field]","Metafield: custom.specs_and_features [rich_text_field]","Metafield: mm-google-shopping.google_product_category [string]","Metafield: mc-facebook.google_product_category [string]","Metafield: mm-google-shopping.age_group [string]","Metafield: comingsoon_app.csp_status [string]"
"9775791440193","alex-carpenter-new-york-sirens-adult-bauer-replica-home-jersey","MERGE","Alex Carpenter New York Sirens Adult Bauer Replica Home Jersey","<div class=""ewa-rteLine"">
<div class=""ewa-rteLine"">As a devoted Alex Carpenter fan, show your game day spirit and unite with other fans in the Alex Carpenter New York Sirens Adult Bauer Replica Home Jersey. Made with premium high-quality twill fabric, CARPENTER and jersey number 25 are stitched directly on the back, and A for assistant captain on the front, just as they are on authentic jerseys. This distinctive jersey features mesh under-sleeve panel for ventilation, embroidered team crest, printed graphics plus the same colors and designs worn on home ice. Be inspired by your favorite player and join their community of fans with your very own player jersey.</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Material Details: 100% Polyester</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Care Instructions: Machine wash, tumble dry.</div>
</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">PWHL New York Sirens - Professional Women's Hockey League Official Product</div>","Bauer","Jersey","Active","https://shop.thepwhl.com/products/alex-carpenter-new-york-sirens-adult-bauer-replica-home-jersey","","","","","","","","","","","","","","","","","","","team.new-york-sirens","","","","","3515","3515","",""
"9785991102785","pwhl-gift-card","MERGE","PWHL Gift Card","<p><br></p>","E-Gift Card","Gift Card","Draft","https://shop.thepwhl.com/products/pwhl-gift-card","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9785995166017","pwhl-shop-gift-card","MERGE","PWHL Shop Gift Card","","The Official US Shop of the PWHL","","Draft","https://shop.thepwhl.com/products/pwhl-shop-gift-card","","","","","","","","","","","","","","","","","","","","","","","","53","53","",""
"9788157985089","minnesota-frost-fanchain","MERGE","Minnesota Frost FanChain","<p><strong>This product is FINAL sale; no returns or exchanges.</strong></p>","FanFave","","Draft","https://shop.thepwhl.com/products/minnesota-frost-fanchain","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9788159263041","boston-fleet-fanchain","MERGE","Boston Fleet FanChain","<p><strong>This product is FINAL sale; no returns or exchanges.</strong></p>","FanFave","","Draft","https://shop.thepwhl.com/products/boston-fleet-fanchain","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9788160377153","new-york-sirens-fanchain","MERGE","New York Sirens FanChain","<p><strong>This product is FINAL sale; no returns or exchanges.</strong></p>","FanFave","","Draft","https://shop.thepwhl.com/products/new-york-sirens-fanchain","","","","","","","","","","","","","","","","","","","","","","","","3515","3515","",""
"9789154853185","test","MERGE","test","","The Official US Shop of the PWHL","","Draft","https://shop.thepwhl.com/products/test","","","","","","","","","","","","","","","","","","","","","","","","502988","502988","",""
"9789158555969","test-2","MERGE","test 2","","The Official US Shop of the PWHL","","Draft","https://shop.thepwhl.com/products/test-2","","","","","","","","","","","","","","","","","","","","","","","","502988","502988","",""
"9789159211329","test-3","MERGE","test 3","","The Official US Shop of the PWHL","","Draft","https://shop.thepwhl.com/products/test-3","","","","","","","","","","","","","","","","","","","","","","","","502988","502988","",""
"9789258957121","minnesota-frost-team-slides","MERGE","Minnesota Frost Team Slides","<p>Our Minnesota Frost Team Slides offer slip-on convenience and skin-friendly comfort with a lightweight, breathable design. Made from a stretchy, rubber-like plastic, these slides feature an anti-slip textured sole that provides grip to help prevent slipping. Ideal for locker rooms, indoor use, by the pool or at the beach. These versatile slides support your feet and your favorite team. </p>
<p>Material Details: EVA plastic</p>
<p>Care Instructions: Spot cleaning </p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Fine Promotions","","Active","https://shop.thepwhl.com/products/minnesota-frost-team-slides","","","","","","","","","","","","","","","","","","","","","","","","3791","3791","",""
"9789259907393","boston-fleet-team-slides","MERGE","Boston Fleet Team Slides","<p>Our Boston Fleet Team Slides offer slip-on convenience and skin-friendly comfort with a lightweight, breathable design. Made from a stretchy, rubber-like plastic, these slides feature an anti-slip textured sole that provides grip to help prevent slipping. Ideal for locker rooms, indoor use, by the pool or at the beach. These versatile slides support your feet and your favorite team. </p>
<p>Material Details: EVA plastic</p>
<p>Care Instructions: Spot cleaning </p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Fine Promotions","","Active","https://shop.thepwhl.com/products/boston-fleet-team-slides","","","","","","","","","","","","","","","","","","","","","","","","3791","3791","",""
"9789311222081","new-york-sirens-team-slides","MERGE","New York Sirens Team Slides","<p>Our New York Sirens Team Slides offer slip-on convenience and skin-friendly comfort with a lightweight, breathable design. Made from a stretchy, rubber-like plastic, these slides feature an anti-slip textured sole that provides grip to help prevent slipping. Ideal for locker rooms, indoor use, by the pool or at the beach. These versatile slides support your feet and your favorite team. </p>
<p>Material Details: EVA plastic</p>
<p>Care Instructions: Spot cleaning </p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Fine Promotions","","Active","https://shop.thepwhl.com/products/new-york-sirens-team-slides","","","","","","","","","","","","","","","","","","","","","","","","3791","3791","",""
"9791698927937","boston-fleet-phone-accessory","MERGE","Boston Fleet Phone Accessory","<p>Our Boston Fleet Phone Accessory is a double sided silicone suction cup designed for  user-friendly, hands-free phone use by securely attaching to mirrors, windows, and other smooth, clean surfaces. Attach it to any phone/phone case with a flat, smooth surface (sorry, it won't work with a pop socket). Its suction power makes it perfect for watching videos, following directions, or video calling. It’s recommended to limit use to 30 minutes at a time, as the suction power may gradually weaken with extended use.</p>
<p><strong>This product is FINAL sale; no returns or exchanges. </strong></p>
<p>Material Content: Silica Gel</p>
<p>Measures 3.2"" (8.2 cm) H x 2.2"" (5.6 cm) W </p>
<p>Weighs .35 oz (10 grams)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Fine Promotions","","Draft","https://shop.thepwhl.com/products/boston-fleet-phone-accessory","","","","","","","","","","shopify--color-pattern.white","","","","","","","","","","","","","","5566","5566","",""
"9791699059009","minnesota-frost-phone-accessory","MERGE","Minnesota Frost Phone Accessory","<p>Our Boston Fleet Phone Accessory is a double sided silicone suction cup designed for  user-friendly, hands-free phone use by securely attaching to mirrors, windows, and other smooth, clean surfaces. Attach it to any phone/phone case with a flat, smooth surface (sorry, it won't work with a pop socket). Its suction power makes it perfect for watching videos, following directions, or video calling. It’s recommended to limit use to 30 minutes at a time, as the suction power may gradually weaken with extended use.</p>
<p><strong>This product is FINAL sale; no returns or exchanges. </strong></p>
<p>Material Content: Silica Gel</p>
<p>Measures 3.2"" (8.2 cm) H x 2.2"" (5.6 cm) W </p>
<p>Weighs .35 oz (10 grams)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Fine Promotions","","Draft","https://shop.thepwhl.com/products/minnesota-frost-phone-accessory","","","","","","","","","","","","","","","","","","","","","","","","5566","5566","",""
"9791700336961","new-york-sirens-phone-accessory","MERGE","New York Sirens Phone Accessory","<p>Our New York Sirens Phone Accessory is a double sided silicone suction cup designed for  user-friendly, hands-free phone use by securely attaching to mirrors, windows, and other smooth, clean surfaces. Attach it to any phone/phone case with a flat, smooth surface (sorry, it won't work with a pop socket). Its suction power makes it perfect for watching videos, following directions, or video calling. It’s recommended to limit use to 30 minutes at a time, as the suction power may gradually weaken with extended use.</p>
<p><strong>This product is FINAL sale; no returns or exchanges. </strong></p>
<p>Material Content: Silica Gel</p>
<p>Measures 3.2"" (8.2 cm) H x 2.2"" (5.6 cm) W </p>
<p>Weighs .35 oz (10 grams)</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","Fine Promotions","","Draft","https://shop.thepwhl.com/products/new-york-sirens-phone-accessory","","","","","","","","","","shopify--color-pattern.white","","","","","","","","","","","","","","5566","5566","",""
"9797349835073","pwhl-currently-in-my-era-t-shirt","MERGE","PWHL Currently in My Era T-Shirt","","The Official US Shop of the PWHL","","Draft","https://shop.thepwhl.com/products/pwhl-currently-in-my-era-t-shirt","","","","","","","","","shopify--size.s, shopify--size.m, shopify--size.l, shopify--size.xl, shopify--size.xxl","shopify--color-pattern.purple","","","","","","","","","","","","","","212","212","",""
"9797351375169","stadium-essentials-pwhl-ice-time-earned-2024","MERGE","PWHL 2024 Ice Time Earned T-Shirt","<p>**need to find photo, hockey sticks + 2024</p>","The Official US Shop of the PWHL","","Draft","https://shop.thepwhl.com/products/stadium-essentials-pwhl-ice-time-earned-2024","","","","","","","","","","shopify--color-pattern.white","","","","","","","","","","","","","","7012","7012","",""
"9797356257601","minnesota-2024-finals-t-shirt","MERGE","Minnesota 2024 Finals T-Shirt","","The Official US Shop of the PWHL","","Draft","https://shop.thepwhl.com/products/minnesota-2024-finals-t-shirt","","","","","","","","","shopify--size.s, shopify--size.m, shopify--size.l, shopify--size.xl, shopify--size.xxl","shopify--color-pattern.white, shopify--color-pattern.black","","","","","","","","","","","","","","212","212","",""
"9797363564865","pwhl-minnesota-2024-finals","MERGE","PWHL Minnesota 2024 Finals","","The Official US Shop of the PWHL","","Draft","https://shop.thepwhl.com/products/pwhl-minnesota-2024-finals","","","","","","","","","shopify--size.s, shopify--size.m, shopify--size.xl, shopify--size.l, shopify--size.xxl, shopify--size.xxxl","shopify--color-pattern.gray-1","","","","","","","","","","","","","","212","212","",""
"9801960096065","ottawa-charge-ccm-her-time-is-now-tote","MERGE","Ottawa Charge CCM Her Time Is Now Tote","<p>Carry your game-day essentials with confidence and style in the Ottawa Charge Sceptres CCM Her Time is Now Tote. Made from durable, high-quality materials, this bag features a bold design that embodies both your love for the game, and the empowerment and inclusiveness of this sport. Whether you're hauling hockey gear, groceries, or everyday essentials, its sturdy handles and versatile design make it the ideal accessory for any hockey fan. Show off your team spirit and strength wherever you go!</p>
<p><strong>This product is FINAL sale; no returns or exchanges.</strong></p>
<p>Material Details: 100% Canvas</p>
<p>Care Instructions: Machine wash, tumble dry.</p>
<p>Measures: 10"" (25 cm) W x 13"" (33 cm) H x 5"" (12 cm) D</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","CCM","","Draft","https://shop.thepwhl.com/products/ottawa-charge-ccm-her-time-is-now-tote","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960128833","montreal-victoire-ccm-her-time-is-now-tote","MERGE","Montreal Victoire CCM Her Time Is Now Tote","<p>Carry your game-day essentials with confidence and style in the Montreal Victoire CCM Her Time is Now Tote. Made from durable, high-quality materials, this bag features a bold design that embodies both your love for the game, and the empowerment and inclusiveness of this sport. Whether you're hauling hockey gear, groceries, or everyday essentials, its sturdy handles and versatile design make it the ideal accessory for any hockey fan. Show off your team spirit and strength wherever you go!</p>
<p><strong>This product is FINAL sale; no returns or exchanges.</strong></p>
<p>Material Details: 100% Canvas</p>
<p>Care Instructions: Machine wash, tumble dry.</p>
<p>Measures: 10"" (25 cm) W x 13"" (33 cm) H x 5"" (12 cm) D</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","CCM","","Draft","https://shop.thepwhl.com/products/montreal-victoire-ccm-her-time-is-now-tote","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960161601","boston-fleet-ccm-her-time-is-now-tote","MERGE","Boston Fleet CCM Her Time Is Now Tote","<p>Carry your game-day essentials with confidence and style in the Boston Fleet CCM Her Time is Now Tote. Made from durable, high-quality materials, this bag features a bold design that embodies both your love for the game, and the empowerment and inclusiveness of this sport. Whether you're hauling hockey gear, groceries, or everyday essentials, its sturdy handles and versatile design make it the ideal accessory for any hockey fan. Show off your team spirit and strength wherever you go!</p>
<p><strong>This product is FINAL sale; no returns or exchanges.</strong></p>
<p>Material Details: 100% Canvas</p>
<p>Care Instructions: Machine wash, tumble dry.</p>
<p>Measures: 10"" (25 cm) W x 13"" (33 cm) H x 5"" (12 cm) D</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","CCM","","Draft","https://shop.thepwhl.com/products/boston-fleet-ccm-her-time-is-now-tote","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960194369","minnesota-frost-her-time-is-now-tote","MERGE","Minnesota Frost CCM Her Time Is Now Tote","<p>Carry your game-day essentials with confidence and style in the Minnesota Frost CCM Her Time is Now Tote. Made from durable, high-quality materials, this bag features a bold design that embodies both your love for the game, and the empowerment and inclusiveness of this sport. Whether you're hauling hockey gear, groceries, or everyday essentials, its sturdy handles and versatile design make it the ideal accessory for any hockey fan. Show off your team spirit and strength wherever you go!</p>
<p><strong>This product is FINAL sale; no returns or exchanges.</strong></p>
<p>Material Details: 100% Canvas</p>
<p>Care Instructions: Machine wash, tumble dry.</p>
<p>Measures: 10"" (25 cm) W x 13"" (33 cm) H x 5"" (12 cm) D</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","CCM","","Draft","https://shop.thepwhl.com/products/minnesota-frost-her-time-is-now-tote","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960227137","new-york-sirens-her-time-is-now-tote","MERGE","New York Sirens CCM Her Time Is Now Tote","<p>Carry your game-day essentials with confidence and style in the Toronto Sceptres CCM Her Time is Now Tote. Made from durable, high-quality materials, this bag features a bold design that embodies both your love for the game, and the empowerment and inclusiveness of this sport. Whether you're hauling hockey gear, groceries, or everyday essentials, its sturdy handles and versatile design make it the ideal accessory for any hockey fan. Show off your team spirit and strength wherever you go!</p>
<p><strong>This product is FINAL sale; no returns or exchanges.</strong></p>
<p>Material Details: 100% Canvas</p>
<p>Care Instructions: Machine wash, tumble dry.</p>
<p>Measures: 10"" (25 cm) W x 13"" (33 cm) H x 5"" (12 cm) D</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","CCM","","Draft","https://shop.thepwhl.com/products/new-york-sirens-her-time-is-now-tote","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960259905","toronto-sceptres-adult-ccm-her-future-is-now-t-shirt","MERGE","Toronto Sceptres Adult CCM Her Future is Now T-Shirt","","CCM","","Draft","https://shop.thepwhl.com/products/toronto-sceptres-adult-ccm-her-future-is-now-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960325441","ottawa-charge-adult-ccm-her-future-is-now-t-shirt","MERGE","Ottawa Charge Adult CCM Her Future is Now T-Shirt","","CCM","","Draft","https://shop.thepwhl.com/products/ottawa-charge-adult-ccm-her-future-is-now-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960390977","montreal-victoire-adult-ccm-her-future-is-now-t-shirt","MERGE","Montreal Victoire Adult CCM Her Future is Now T-Shirt","","CCM","","Draft","https://shop.thepwhl.com/products/montreal-victoire-adult-ccm-her-future-is-now-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960456513","boston-fleet-adult-ccm-her-future-is-now-t-shirt","MERGE","Boston Fleet Adult CCM Her Future is Now T-Shirt","<p>Show off your passion for the game with the Boston Fleet Adult CCM Her Future is Now T-Shirt. Crafted for both comfort and style, this t-shirt captures the fierce spirit of hockey and the empowerment of the game. Made from soft, breathable fabric, it’s designed for all-day wear.</p>
<p>Material Details: 100% Cotton</p>
<p>Care Instructions: Machine wash, tumble dry</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","CCM","","Draft","https://shop.thepwhl.com/products/boston-fleet-adult-ccm-her-future-is-now-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960522049","minnesota-frost-adult-ccm-her-future-is-now-t-shirt","MERGE","Minnesota Frost Adult CCM Her Future is Now T-Shirt","<p>Show off your passion for the game with the Minnesota Frost Adult CCM Her Future is Now T-Shirt. Crafted for both comfort and style, this t-shirt captures the fierce spirit of hockey and the empowerment of the game. Made from soft, breathable fabric, it’s designed for all-day wear.</p>
<p>Material Details: 100% Cotton</p>
<p>Care Instructions: Machine wash, tumble dry</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","CCM","","Draft","https://shop.thepwhl.com/products/minnesota-frost-adult-ccm-her-future-is-now-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960554817","new-york-sirens-adult-ccm-her-future-is-now-t-shirt","MERGE","New York Sirens Adult CCM Her Future is Now T-Shirt","","CCM","","Draft","https://shop.thepwhl.com/products/new-york-sirens-adult-ccm-her-future-is-now-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960587585","toronto-sceptres-adult-ccm-her-future-is-now-player-graphic-t-shirt","MERGE","Toronto Sceptres Adult CCM Her Future is Now Player Graphic T-Shirt","<p>Show your passion for the game with the Toronto Sceptres Adult CCM Her Future is Now Player Graphic T-Shirt. This graphic t-shirt features a female hockey player that captures the fierce spirit of the game and the empowering message of female strength. Perfect for showcasing your love for hockey while celebrating the future of women in sports.</p>
<div class=""ewa-rteLine"">Material Details: 100% Cotton</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Care Instructions: Machine wash, tumble dry</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">PWHL - Professional Women's Hockey League Official Product</div>","CCM","","Draft","https://shop.thepwhl.com/products/toronto-sceptres-adult-ccm-her-future-is-now-player-graphic-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960685889","toronto-sceptres-ccm-her-time-is-now-tote-1","MERGE","Toronto Sceptres CCM Her Time is Now Tote","<p>Carry your game-day essentials with confidence and style in the Toronto Sceptres CCM Her Time is Now Tote. Made from durable, high-quality materials, this bag features a bold design that embodies both your love for the game, and the empowerment and inclusiveness of this sport. Whether you're hauling hockey gear, groceries, or everyday essentials, its sturdy handles and versatile design make it the ideal accessory for any hockey fan. Show off your team spirit and strength wherever you go!</p>
<p><strong>This product is FINAL sale; no returns or exchanges.</strong></p>
<p>Material Details: 100% Canvas</p>
<p>Care Instructions: Machine wash, tumble dry.</p>
<p>Measures: 10"" (25 cm) W x 13"" (33 cm) H x 5"" (12 cm) D</p>
<p>PWHL - Professional Women's Hockey League Official Product</p>","CCM","","Draft","https://shop.thepwhl.com/products/toronto-sceptres-ccm-her-time-is-now-tote-1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960718657","ottawa-charge-adult-ccm-her-future-is-now-player-graphic-t-shirt","MERGE","Ottawa Charge Adult CCM Her Future is Now Player Graphic T-Shirt","<p>Show your passion for the game with the Ottawa Charge Adult CCM Her Future is Now Player Graphic T-Shirt. This graphic t-shirt features a female hockey player that captures the fierce spirit of the game and the empowering message of female strength. Perfect for showcasing your love for hockey while celebrating the future of women in sports.</p>
<div class=""ewa-rteLine"">Material Details: 100% Cotton</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Care Instructions: Machine wash, tumble dry</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">PWHL - Professional Women's Hockey League Official Product</div>","CCM","","Draft","https://shop.thepwhl.com/products/ottawa-charge-adult-ccm-her-future-is-now-player-graphic-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960751425","montreal-victoire-adult-ccm-her-future-is-now-player-graphic-t-shirt","MERGE","Montreal Victoire Adult CCM Her Future is Now Player Graphic T-Shirt","<p>Show your passion for the game with the Montreal Victoire Adult CCM Her Future is Now Player Graphic T-Shirt. This graphic t-shirt features a female hockey player that captures the fierce spirit of the game and the empowering message of female strength. Perfect for showcasing your love for hockey while celebrating the future of women in sports.</p>
<div class=""ewa-rteLine"">Material Details: 100% Cotton</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Care Instructions: Machine wash, tumble dry</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">PWHL - Professional Women's Hockey League Official Product</div>","CCM","","Draft","https://shop.thepwhl.com/products/montreal-victoire-adult-ccm-her-future-is-now-player-graphic-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960784193","boston-fleet-adult-ccm-her-future-is-now-player-graphic-t-shirt","MERGE","Boston Fleet Adult CCM Her Future is Now Player Graphic T-Shirt","<p>Show your passion for the game with the Boston Fleet Adult CCM Her Future is Now Player Graphic T-Shirt. This graphic t-shirt features a female hockey player that captures the fierce spirit of the game and the empowering message of female strength. Perfect for showcasing your love for hockey while celebrating the future of women in sports.</p>
<div class=""ewa-rteLine"">Material Details: 100% Cotton</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Care Instructions: Machine wash, tumble dry</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">PWHL - Professional Women's Hockey League Official Product</div>","CCM","","Draft","https://shop.thepwhl.com/products/boston-fleet-adult-ccm-her-future-is-now-player-graphic-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960816961","minnesota-frost-adult-ccm-her-future-is-now-player-graphic-t-shirt","MERGE","Minnesota Frost Adult CCM Her Future is Now Player Graphic T-Shirt","<p>Show your passion for the game with the Minnesota Frost Adult CCM Her Future is Now Player Graphic T-Shirt. This graphic t-shirt features a female hockey player that captures the fierce spirit of the game and the empowering message of female strength. Perfect for showcasing your love for hockey while celebrating the future of women in sports.</p>
<div class=""ewa-rteLine"">Material Details: 100% Cotton</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Care Instructions: Machine wash, tumble dry</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">PWHL - Professional Women's Hockey League Official Product</div>","CCM","","Draft","https://shop.thepwhl.com/products/minnesota-frost-adult-ccm-her-future-is-now-player-graphic-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960849729","new-york-sirens-adult-ccm-her-future-is-now-player-graphic-t-shirt","MERGE","New York Sirens Adult CCM Her Future is Now Player Graphic T-Shirt","<p>Show your passion for the game with the New York Sirens Adult CCM Her Future is Now Player Graphic T-Shirt. This graphic t-shirt features a female hockey player that captures the fierce spirit of the game and the empowering message of female strength. Perfect for showcasing your love for hockey while celebrating the future of women in sports.</p>
<div class=""ewa-rteLine"">Material Details: 100% Cotton</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Care Instructions: Machine wash, tumble dry</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">PWHL - Professional Women's Hockey League Official Product</div>","CCM","","Draft","https://shop.thepwhl.com/products/new-york-sirens-adult-ccm-her-future-is-now-player-graphic-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801960980801","toronto-sceptres-adult-ccm-her-future-is-now-player-graphic-hoodie","MERGE","Toronto Sceptres Adult CCM Her Future is Now Player Graphic Hoodie","<p>Show your passion for the game with the Toronto Sceptres Adult CCM Her Future is Now Player Graphic Hoodie. This graphic hoodie features a female hockey player that captures the fierce spirit of the game and the empowering message of female strength. Perfect for showcasing your love for hockey while celebrating the future of women in sports.</p>
<div class=""ewa-rteLine"">Material Details: 100% Cotton, 30% Polyester Fleece</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Care Instructions: Machine wash, tumble dry</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">PWHL - Professional Women's Hockey League Official Product</div>","CCM","","Draft","https://shop.thepwhl.com/products/toronto-sceptres-adult-ccm-her-future-is-now-player-graphic-hoodie","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801961013569","montreal-victoire-adult-ccm-her-future-is-now-player-graphic-hoodie","MERGE","Montreal Victoire Adult CCM Her Future is Now Player Graphic Hoodie","<p>Show your passion for the game with the Montreal Victoire Adult CCM Her Future is Now Player Graphic Hoodie. This graphic hoodie features a female hockey player that captures the fierce spirit of the game and the empowering message of female strength. Perfect for showcasing your love for hockey while celebrating the future of women in sports.</p>
<div class=""ewa-rteLine"">Material Details: 100% Cotton, 30% Polyester Fleece</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Care Instructions: Machine wash, tumble dry</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">PWHL - Professional Women's Hockey League Official Product</div>","CCM","","Draft","https://shop.thepwhl.com/products/montreal-victoire-adult-ccm-her-future-is-now-player-graphic-hoodie","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801961046337","ottawa-charge-adult-ccm-her-future-is-now-player-graphic-hoodie","MERGE","Ottawa Charge Adult CCM Her Future is Now Player Graphic Hoodie","<p>Show your passion for the game with the Ottawa Charge Adult CCM Her Future is Now Player Graphic Hoodie. This graphic hoodie features a female hockey player that captures the fierce spirit of the game and the empowering message of female strength. Perfect for showcasing your love for hockey while celebrating the future of women in sports.</p>
<div class=""ewa-rteLine"">Material Details: 100% Cotton, 30% Polyester Fleece</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Care Instructions: Machine wash, tumble dry</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">PWHL - Professional Women's Hockey League Official Product</div>","CCM","","Draft","https://shop.thepwhl.com/products/ottawa-charge-adult-ccm-her-future-is-now-player-graphic-hoodie","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9801961079105","boston-fleet-adult-ccm-her-future-is-now-player-graphic-hoodie","MERGE","Boston Fleet Adult CCM Her Future is Now Player Graphic Hoodie","<p>Show your passion for the game with the Boston Fleet Adult CCM Her Future is Now Player Graphic Hoodie. This graphic t-shirt features a female hockey player that captures the fierce spirit of the game and the empowering message of female strength. Perfect for showcasing your love for hockey while celebrating the future of women in sports.</p>
<div class=""ewa-rteLine"">Material Details: 100% Cotton, 30% Polyester Fleece</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">Care Instructions: Machine wash, tumble dry</div>
<div class=""ewa-rteLine""><br></div>
<div class=""ewa-rteLine"">PWHL - Professional Women's Hockey League Official Product</div>","CCM","","Draft","https://shop.thepwhl.com/products/boston-fleet-adult-ccm-her-future-is-now-player-graphic-hoodie","","","","","","","","","","","","","","","","","","","","","","","","","","",""
